NOMBRE : N500E2000R100_03
(  50, 220)  coste     10.400    10.400
(  50, 251)  coste     7.900    7.900
(  50, 323)  coste     3.200    3.200
(  50, 337)  coste     13.400    13.400
(  50, 467)  coste     7.800    7.800
(  50, 488)  coste     8.900    8.900
(  51, 99)  coste     9.900    9.900
(  51, 131)  coste     7.500    7.500
(  51, 223)  coste     6.200    6.200
(  51, 236)  coste     10.400    10.400
(  51, 295)  coste     7.200    7.200
(  51, 411)  coste     5.000    5.000
(  51, 458)  coste     9.400    9.400
(  51, 472)  coste     9.500    9.500
(  51, 483)  coste     6.800    6.800
(  52, 66)  coste     7.000    7.000
(  52, 176)  coste     3.200    3.200
(  52, 340)  coste     7.100    7.100
(  53, 62)  coste     9.300    9.300
(  53, 74)  coste     15.800    15.800
(  53, 76)  coste     10.500    10.500
(  53, 102)  coste     13.600    13.600
(  53, 167)  coste     3.700    3.700
(  53, 255)  coste     8.700    8.700
(  53, 370)  coste     6.000    6.000
(  53, 422)  coste     4.600    4.600
(  53, 461)  coste     2.500    2.500
(  54, 134)  coste     8.800    8.800
(  54, 144)  coste     8.300    8.300
(  54, 214)  coste     7.000    7.000
(  54, 216)  coste     5.200    5.200
(  54, 218)  coste     9.000    9.000
(  54, 230)  coste     0.200    0.200
(  54, 239)  coste     12.300    12.300
(  54, 498)  coste     5.400    5.400
(  55, 113)  coste     2.200    2.200
(  55, 221)  coste     7.000    7.000
(  55, 484)  coste     2.200    2.200
(  56, 86)  coste     3.500    3.500
(  56, 203)  coste     10.100    10.100
(  56, 352)  coste     3.400    3.400
(  56, 383)  coste     5.600    5.600
(  56, 387)  coste     1.800    1.800
(  57, 294)  coste     3.100    3.100
(  57, 303)  coste     5.600    5.600
(  57, 314)  coste     7.200    7.200
(  57, 382)  coste     2.000    2.000
(  57, 419)  coste     4.000    4.000
(  57, 444)  coste     4.600    4.600
(  58, 138)  coste     7.500    7.500
(  58, 153)  coste     5.200    5.200
(  58, 215)  coste     7.400    7.400
(  58, 268)  coste     4.600    4.600
(  58, 311)  coste     6.400    6.400
(  58, 346)  coste     3.300    3.300
(  58, 353)  coste     2.800    2.800
(  58, 373)  coste     5.600    5.600
(  58, 378)  coste     10.700    10.700
(  58, 457)  coste     1.900    1.900
(  58, 467)  coste     5.700    5.700
(  59, 155)  coste     13.800    13.800
(  59, 223)  coste     6.400    6.400
(  59, 375)  coste     15.700    15.700
(  59, 410)  coste     18.200    18.200
(  59, 420)  coste     6.300    6.300
(  59, 427)  coste     14.900    14.900
(  59, 461)  coste     12.300    12.300
(  60, 113)  coste     6.500    6.500
(  60, 147)  coste     4.700    4.700
(  60, 176)  coste     6.600    6.600
(  60, 205)  coste     6.800    6.800
(  60, 277)  coste     13.900    13.900
(  60, 349)  coste     8.100    8.100
(  60, 377)  coste     6.100    6.100
(  60, 434)  coste     6.600    6.600
(  61, 101)  coste     3.500    3.500
(  61, 185)  coste     5.300    5.300
(  61, 241)  coste     5.900    5.900
(  61, 315)  coste     11.200    11.200
(  61, 324)  coste     7.300    7.300
(  61, 380)  coste     4.400    4.400
(  61, 411)  coste     3.700    3.700
(  62, 102)  coste     4.300    4.300
(  62, 172)  coste     8.900    8.900
(  62, 176)  coste     7.700    7.700
(  62, 223)  coste     4.900    4.900
(  62, 233)  coste     2.400    2.400
(  62, 244)  coste     9.500    9.500
(  62, 246)  coste     6.400    6.400
(  62, 251)  coste     6.800    6.800
(  62, 264)  coste     10.900    10.900
(  62, 266)  coste     4.700    4.700
(  62, 368)  coste     3.900    3.900
(  63, 82)  coste     0.900    0.900
(  63, 245)  coste     10.900    10.900
(  63, 267)  coste     11.000    11.000
(  63, 357)  coste     5.200    5.200
(  63, 371)  coste     5.000    5.000
(  63, 395)  coste     9.800    9.800
(  63, 463)  coste     6.600    6.600
(  63, 473)  coste     3.700    3.700
(  64, 72)  coste     5.800    5.800
(  64, 376)  coste     7.500    7.500
(  64, 423)  coste     4.800    4.800
(  64, 446)  coste     4.400    4.400
(  65, 88)  coste     9.100    9.100
(  65, 139)  coste     10.700    10.700
(  65, 242)  coste     2.400    2.400
(  65, 255)  coste     11.000    11.000
(  65, 264)  coste     11.900    11.900
(  65, 287)  coste     2.400    2.400
(  66, 158)  coste     7.300    7.300
(  66, 161)  coste     4.400    4.400
(  66, 163)  coste     7.200    7.200
(  66, 279)  coste     7.700    7.700
(  66, 311)  coste     2.700    2.700
(  66, 356)  coste     0.700    0.700
(  66, 412)  coste     10.100    10.100
(  66, 434)  coste     6.000    6.000
(  66, 437)  coste     5.800    5.800
(  66, 484)  coste     1.900    1.900
(  66, 497)  coste     7.800    7.800
(  67, 75)  coste     10.800    10.800
(  67, 217)  coste     11.300    11.300
(  67, 253)  coste     0.500    0.500
(  67, 410)  coste     8.700    8.700
(  68, 74)  coste     11.300    11.300
(  68, 255)  coste     1.400    1.400
(  68, 257)  coste     12.800    12.800
(  68, 373)  coste     7.000    7.000
(  68, 385)  coste     9.500    9.500
(  68, 407)  coste     10.000    10.000
(  68, 410)  coste     7.900    7.900
(  68, 455)  coste     8.300    8.300
(  68, 483)  coste     7.100    7.100
(  68, 490)  coste     5.200    5.200
(  69, 71)  coste     3.800    3.800
(  69, 122)  coste     8.400    8.400
(  69, 263)  coste     4.700    4.700
(  69, 371)  coste     7.200    7.200
(  69, 404)  coste     3.300    3.300
(  70, 78)  coste     5.900    5.900
(  70, 137)  coste     10.600    10.600
(  70, 160)  coste     4.100    4.100
(  70, 178)  coste     2.400    2.400
(  70, 215)  coste     5.700    5.700
(  70, 229)  coste     14.100    14.100
(  70, 240)  coste     9.400    9.400
(  70, 249)  coste     13.200    13.200
(  70, 266)  coste     9.400    9.400
(  70, 314)  coste     11.200    11.200
(  70, 372)  coste     11.900    11.900
(  70, 423)  coste     6.900    6.900
(  71, 101)  coste     2.400    2.400
(  71, 260)  coste     7.300    7.300
(  71, 325)  coste     4.000    4.000
(  71, 357)  coste     4.400    4.400
(  71, 371)  coste     7.000    7.000
(  72, 127)  coste     8.500    8.500
(  72, 326)  coste     13.500    13.500
(  72, 418)  coste     2.900    2.900
(  72, 430)  coste     2.100    2.100
(  72, 475)  coste     5.000    5.000
(  73, 156)  coste     3.000    3.000
(  73, 178)  coste     8.200    8.200
(  73, 219)  coste     6.800    6.800
(  73, 225)  coste     6.900    6.900
(  73, 251)  coste     5.500    5.500
(  73, 313)  coste     3.100    3.100
(  73, 334)  coste     8.900    8.900
(  73, 405)  coste     1.900    1.900
(  73, 422)  coste     4.000    4.000
(  73, 444)  coste     6.200    6.200
(  73, 450)  coste     1.900    1.900
(  74, 257)  coste     13.700    13.700
(  74, 385)  coste     4.600    4.600
(  74, 480)  coste     7.400    7.400
(  75, 282)  coste     2.100    2.100
(  75, 381)  coste     5.000    5.000
(  75, 382)  coste     2.100    2.100
(  76, 148)  coste     5.600    5.600
(  76, 230)  coste     1.400    1.400
(  76, 281)  coste     4.000    4.000
(  76, 399)  coste     3.100    3.100
(  76, 454)  coste     5.300    5.300
(  76, 493)  coste     4.400    4.400
(  76, 500)  coste     4.900    4.900
(  77, 84)  coste     4.400    4.400
(  77, 136)  coste     5.000    5.000
(  77, 361)  coste     2.100    2.100
(  77, 378)  coste     7.600    7.600
(  77, 383)  coste     8.500    8.500
(  77, 469)  coste     1.800    1.800
(  77, 497)  coste     9.000    9.000
(  78, 128)  coste     0.500    0.500
(  78, 136)  coste     6.900    6.900
(  78, 203)  coste     3.700    3.700
(  78, 228)  coste     7.800    7.800
(  78, 280)  coste     3.400    3.400
(  79, 159)  coste     7.800    7.800
(  79, 307)  coste     2.000    2.000
(  79, 354)  coste     5.400    5.400
(  80, 129)  coste     5.300    5.300
(  80, 178)  coste     2.100    2.100
(  80, 251)  coste     11.600    11.600
(  80, 422)  coste     3.700    3.700
(  80, 476)  coste     2.500    2.500
(  81, 119)  coste     9.500    9.500
(  81, 189)  coste     8.000    8.000
(  81, 213)  coste     7.200    7.200
(  81, 293)  coste     3.700    3.700
(  81, 439)  coste     8.900    8.900
(  82, 112)  coste     8.200    8.200
(  82, 154)  coste     8.200    8.200
(  82, 236)  coste     11.300    11.300
(  82, 333)  coste     8.800    8.800
(  82, 429)  coste     4.600    4.600
(  83, 263)  coste     6.600    6.600
(  83, 303)  coste     3.700    3.700
(  83, 324)  coste     4.700    4.700
(  83, 374)  coste     6.800    6.800
(  83, 385)  coste     5.100    5.100
(  83, 392)  coste     2.000    2.000
(  83, 402)  coste     5.900    5.900
(  83, 436)  coste     7.800    7.800
(  83, 458)  coste     2.900    2.900
(  84, 201)  coste     4.100    4.100
(  84, 228)  coste     6.900    6.900
(  85, 130)  coste     12.500    12.500
(  85, 400)  coste     4.700    4.700
(  86, 93)  coste     4.400    4.400
(  86, 184)  coste     5.200    5.200
(  86, 202)  coste     4.500    4.500
(  86, 313)  coste     5.100    5.100
(  86, 392)  coste     2.700    2.700
(  86, 402)  coste     5.200    5.200
(  86, 451)  coste     2.800    2.800
(  86, 489)  coste     4.200    4.200
(  86, 495)  coste     1.900    1.900
(  87, 159)  coste     2.700    2.700
(  87, 173)  coste     4.400    4.400
(  87, 208)  coste     14.000    14.000
(  87, 304)  coste     10.800    10.800
(  87, 331)  coste     3.300    3.300
(  87, 460)  coste     8.900    8.900
(  87, 482)  coste     11.200    11.200
(  88, 174)  coste     4.600    4.600
(  88, 233)  coste     4.300    4.300
(  88, 271)  coste     1.800    1.800
(  88, 289)  coste     4.600    4.600
(  88, 336)  coste     9.700    9.700
(  88, 386)  coste     0.600    0.600
(  88, 421)  coste     7.100    7.100
(  89, 159)  coste     7.600    7.600
(  89, 292)  coste     4.300    4.300
(  89, 350)  coste     5.400    5.400
(  89, 405)  coste     3.400    3.400
(  89, 464)  coste     3.900    3.900
(  90, 165)  coste     0.700    0.700
(  90, 217)  coste     9.900    9.900
(  90, 258)  coste     2.800    2.800
(  90, 279)  coste     12.200    12.200
(  90, 407)  coste     3.000    3.000
(  90, 416)  coste     5.200    5.200
(  90, 490)  coste     7.800    7.800
(  91, 172)  coste     12.700    12.700
(  91, 207)  coste     4.500    4.500
(  91, 248)  coste     11.200    11.200
(  91, 381)  coste     4.000    4.000
(  91, 439)  coste     3.300    3.300
(  91, 442)  coste     8.400    8.400
(  91, 462)  coste     14.500    14.500
(  91, 469)  coste     10.100    10.100
(  92, 188)  coste     4.400    4.400
(  92, 198)  coste     5.100    5.100
(  92, 261)  coste     12.600    12.600
(  92, 275)  coste     10.500    10.500
(  92, 389)  coste     10.000    10.000
(  92, 447)  coste     8.300    8.300
(  92, 462)  coste     6.800    6.800
(  92, 491)  coste     10.400    10.400
(  93, 155)  coste     9.800    9.800
(  93, 200)  coste     8.300    8.300
(  93, 432)  coste     5.000    5.000
(  94, 108)  coste     6.000    6.000
(  94, 127)  coste     2.700    2.700
(  94, 194)  coste     8.800    8.800
(  94, 198)  coste     1.800    1.800
(  94, 232)  coste     2.600    2.600
(  94, 236)  coste     8.100    8.100
(  94, 258)  coste     7.800    7.800
(  94, 351)  coste     7.500    7.500
(  94, 479)  coste     1.400    1.400
(  95, 116)  coste     7.400    7.400
(  95, 130)  coste     9.100    9.100
(  95, 357)  coste     3.200    3.200
(  95, 376)  coste     6.200    6.200
(  96, 213)  coste     5.500    5.500
(  96, 256)  coste     6.700    6.700
(  96, 415)  coste     5.400    5.400
(  97, 140)  coste     7.400    7.400
(  97, 215)  coste     10.000    10.000
(  97, 453)  coste     11.700    11.700
(  97, 471)  coste     1.700    1.700
(  98, 199)  coste     6.200    6.200
(  98, 335)  coste     12.600    12.600
(  98, 490)  coste     5.300    5.300
(  99, 105)  coste     14.200    14.200
(  99, 115)  coste     7.600    7.600
(  99, 183)  coste     7.900    7.900
(  99, 191)  coste     12.500    12.500
(  99, 218)  coste     8.600    8.600
(  99, 334)  coste     16.200    16.200
(  99, 410)  coste     18.100    18.100
(  99, 411)  coste     8.100    8.100
(  99, 424)  coste     5.200    5.200
(  99, 438)  coste     7.900    7.900
(  100, 106)  coste     7.400    7.400
(  100, 115)  coste     9.500    9.500
(  100, 158)  coste     4.500    4.500
(  100, 226)  coste     5.600    5.600
(  100, 258)  coste     5.700    5.700
(  100, 299)  coste     4.800    4.800
(  100, 308)  coste     8.200    8.200
(  100, 348)  coste     9.000    9.000
(  100, 394)  coste     4.400    4.400
(  100, 420)  coste     7.900    7.900
(  100, 432)  coste     12.800    12.800
(  100, 451)  coste     8.600    8.600
(  100, 475)  coste     2.300    2.300
(  100, 490)  coste     4.500    4.500
(  101, 190)  coste     8.900    8.900
(  101, 329)  coste     6.200    6.200
(  101, 398)  coste     5.300    5.300
(  101, 441)  coste     9.400    9.400
(  102, 129)  coste     13.400    13.400
(  102, 189)  coste     4.100    4.100
(  102, 197)  coste     2.900    2.900
(  102, 311)  coste     4.100    4.100
(  102, 319)  coste     15.300    15.300
(  102, 335)  coste     1.800    1.800
(  102, 347)  coste     6.600    6.600
(  102, 370)  coste     7.600    7.600
(  102, 463)  coste     13.000    13.000
(  103, 181)  coste     7.000    7.000
(  103, 236)  coste     17.000    17.000
(  103, 269)  coste     0.500    0.500
(  103, 434)  coste     7.200    7.200
(  104, 185)  coste     2.800    2.800
(  104, 204)  coste     7.200    7.200
(  104, 270)  coste     10.600    10.600
(  104, 443)  coste     10.900    10.900
(  104, 456)  coste     5.200    5.200
(  105, 142)  coste     5.200    5.200
(  105, 329)  coste     0.500    0.500
(  105, 396)  coste     11.500    11.500
(  106, 156)  coste     6.400    6.400
(  106, 212)  coste     7.400    7.400
(  106, 343)  coste     2.600    2.600
(  106, 352)  coste     5.300    5.300
(  106, 363)  coste     7.900    7.900
(  106, 385)  coste     4.200    4.200
(  107, 120)  coste     5.900    5.900
(  107, 192)  coste     8.500    8.500
(  107, 231)  coste     8.000    8.000
(  107, 450)  coste     4.700    4.700
(  107, 468)  coste     4.900    4.900
(  107, 478)  coste     8.400    8.400
(  108, 129)  coste     12.900    12.900
(  108, 311)  coste     3.600    3.600
(  109, 179)  coste     4.100    4.100
(  109, 282)  coste     11.400    11.400
(  109, 320)  coste     1.500    1.500
(  109, 333)  coste     1.900    1.900
(  109, 363)  coste     12.700    12.700
(  109, 393)  coste     2.000    2.000
(  110, 132)  coste     4.800    4.800
(  110, 320)  coste     9.800    9.800
(  110, 360)  coste     8.800    8.800
(  110, 380)  coste     5.400    5.400
(  110, 437)  coste     6.900    6.900
(  110, 485)  coste     8.300    8.300
(  110, 488)  coste     7.800    7.800
(  111, 264)  coste     7.800    7.800
(  111, 334)  coste     7.700    7.700
(  111, 414)  coste     3.400    3.400
(  111, 473)  coste     1.500    1.500
(  112, 113)  coste     5.600    5.600
(  112, 162)  coste     3.700    3.700
(  112, 182)  coste     8.300    8.300
(  112, 189)  coste     4.200    4.200
(  112, 370)  coste     0.900    0.900
(  113, 291)  coste     12.700    12.700
(  113, 355)  coste     2.800    2.800
(  113, 485)  coste     8.900    8.900
(  114, 118)  coste     2.700    2.700
(  114, 154)  coste     9.600    9.600
(  114, 223)  coste     6.300    6.300
(  114, 300)  coste     5.100    5.100
(  114, 411)  coste     4.500    4.500
(  114, 412)  coste     3.400    3.400
(  115, 133)  coste     8.800    8.800
(  115, 145)  coste     12.700    12.700
(  115, 172)  coste     11.500    11.500
(  115, 198)  coste     3.600    3.600
(  115, 357)  coste     8.300    8.300
(  115, 369)  coste     4.000    4.000
(  115, 385)  coste     9.300    9.300
(  116, 225)  coste     4.300    4.300
(  116, 276)  coste     10.700    10.700
(  116, 297)  coste     11.000    11.000
(  116, 366)  coste     3.800    3.800
(  116, 408)  coste     8.200    8.200
(  117, 172)  coste     10.000    10.000
(  117, 240)  coste     4.400    4.400
(  117, 328)  coste     6.500    6.500
(  117, 367)  coste     8.500    8.500
(  117, 465)  coste     2.800    2.800
(  117, 471)  coste     9.000    9.000
(  117, 493)  coste     11.300    11.300
(  118, 152)  coste     9.300    9.300
(  118, 253)  coste     6.400    6.400
(  118, 310)  coste     7.000    7.000
(  118, 320)  coste     14.900    14.900
(  118, 354)  coste     8.500    8.500
(  118, 381)  coste     9.100    9.100
(  118, 393)  coste     11.400    11.400
(  118, 394)  coste     4.600    4.600
(  118, 491)  coste     4.000    4.000
(  119, 138)  coste     8.400    8.400
(  119, 242)  coste     1.700    1.700
(  120, 143)  coste     6.800    6.800
(  120, 250)  coste     10.300    10.300
(  120, 303)  coste     7.500    7.500
(  120, 323)  coste     10.700    10.700
(  120, 335)  coste     11.500    11.500
(  120, 399)  coste     5.100    5.100
(  120, 429)  coste     8.000    8.000
(  120, 438)  coste     4.500    4.500
(  120, 493)  coste     10.800    10.800
(  121, 255)  coste     2.500    2.500
(  121, 422)  coste     9.400    9.400
(  121, 464)  coste     2.600    2.600
(  121, 489)  coste     7.600    7.600
(  122, 133)  coste     13.500    13.500
(  122, 144)  coste     5.400    5.400
(  122, 151)  coste     3.500    3.500
(  122, 188)  coste     9.200    9.200
(  122, 287)  coste     8.100    8.100
(  122, 310)  coste     6.200    6.200
(  122, 316)  coste     11.500    11.500
(  122, 342)  coste     7.400    7.400
(  122, 384)  coste     5.100    5.100
(  123, 160)  coste     3.300    3.300
(  123, 255)  coste     7.900    7.900
(  123, 261)  coste     3.200    3.200
(  123, 282)  coste     3.800    3.800
(  123, 402)  coste     12.600    12.600
(  123, 407)  coste     8.900    8.900
(  123, 416)  coste     6.900    6.900
(  123, 487)  coste     6.900    6.900
(  124, 143)  coste     7.400    7.400
(  124, 350)  coste     8.200    8.200
(  124, 358)  coste     4.200    4.200
(  124, 378)  coste     9.300    9.300
(  125, 144)  coste     10.400    10.400
(  125, 362)  coste     4.100    4.100
(  125, 475)  coste     6.300    6.300
(  126, 399)  coste     7.200    7.200
(  126, 422)  coste     4.400    4.400
(  126, 446)  coste     6.900    6.900
(  126, 486)  coste     5.400    5.400
(  127, 287)  coste     6.700    6.700
(  127, 338)  coste     7.400    7.400
(  127, 341)  coste     7.600    7.600
(  127, 479)  coste     4.100    4.100
(  127, 496)  coste     4.200    4.200
(  128, 137)  coste     5.200    5.200
(  128, 251)  coste     10.700    10.700
(  128, 252)  coste     10.000    10.000
(  128, 266)  coste     4.200    4.200
(  128, 296)  coste     11.700    11.700
(  128, 336)  coste     0.900    0.900
(  128, 438)  coste     6.000    6.000
(  128, 484)  coste     8.100    8.100
(  129, 150)  coste     10.900    10.900
(  129, 151)  coste     5.700    5.700
(  129, 158)  coste     3.900    3.900
(  129, 173)  coste     7.400    7.400
(  129, 339)  coste     5.900    5.900
(  129, 397)  coste     15.800    15.800
(  129, 433)  coste     11.000    11.000
(  129, 476)  coste     7.000    7.000
(  130, 146)  coste     4.100    4.100
(  130, 252)  coste     2.100    2.100
(  130, 339)  coste     9.800    9.800
(  131, 154)  coste     12.800    12.800
(  131, 314)  coste     9.100    9.100
(  131, 418)  coste     6.700    6.700
(  131, 428)  coste     6.700    6.700
(  131, 477)  coste     4.700    4.700
(  132, 193)  coste     6.000    6.000
(  132, 232)  coste     3.400    3.400
(  132, 285)  coste     5.500    5.500
(  133, 154)  coste     2.800    2.800
(  133, 160)  coste     12.400    12.400
(  133, 213)  coste     9.400    9.400
(  133, 244)  coste     11.500    11.500
(  133, 265)  coste     6.000    6.000
(  133, 351)  coste     13.700    13.700
(  133, 419)  coste     9.900    9.900
(  134, 217)  coste     10.300    10.300
(  134, 331)  coste     1.200    1.200
(  134, 344)  coste     8.100    8.100
(  134, 466)  coste     7.300    7.300
(  135, 219)  coste     2.600    2.600
(  135, 285)  coste     9.200    9.200
(  135, 310)  coste     11.400    11.400
(  135, 349)  coste     6.900    6.900
(  135, 402)  coste     12.800    12.800
(  135, 418)  coste     2.600    2.600
(  135, 497)  coste     2.000    2.000
(  136, 189)  coste     5.100    5.100
(  136, 283)  coste     3.400    3.400
(  136, 343)  coste     3.200    3.200
(  136, 415)  coste     10.200    10.200
(  136, 462)  coste     8.800    8.800
(  137, 149)  coste     11.700    11.700
(  137, 154)  coste     8.300    8.300
(  137, 158)  coste     3.300    3.300
(  137, 341)  coste     8.000    8.000
(  137, 347)  coste     8.800    8.800
(  137, 361)  coste     5.900    5.900
(  137, 367)  coste     4.500    4.500
(  137, 374)  coste     10.700    10.700
(  137, 376)  coste     6.400    6.400
(  137, 463)  coste     6.800    6.800
(  138, 177)  coste     8.500    8.500
(  138, 285)  coste     8.200    8.200
(  138, 458)  coste     3.400    3.400
(  139, 166)  coste     2.800    2.800
(  139, 196)  coste     8.100    8.100
(  139, 319)  coste     11.300    11.300
(  139, 359)  coste     3.800    3.800
(  139, 362)  coste     3.900    3.900
(  139, 381)  coste     1.300    1.300
(  139, 400)  coste     4.900    4.900
(  140, 216)  coste     7.800    7.800
(  140, 231)  coste     9.500    9.500
(  140, 301)  coste     9.100    9.100
(  140, 318)  coste     10.400    10.400
(  140, 327)  coste     4.100    4.100
(  140, 377)  coste     9.000    9.000
(  141, 206)  coste     6.900    6.900
(  141, 222)  coste     10.100    10.100
(  141, 240)  coste     4.400    4.400
(  141, 247)  coste     12.500    12.500
(  141, 404)  coste     9.700    9.700
(  141, 489)  coste     3.600    3.600
(  142, 250)  coste     7.700    7.700
(  142, 270)  coste     7.100    7.100
(  142, 285)  coste     7.100    7.100
(  142, 303)  coste     4.700    4.700
(  142, 380)  coste     6.600    6.600
(  142, 472)  coste     8.600    8.600
(  143, 252)  coste     4.100    4.100
(  143, 440)  coste     12.000    12.000
(  144, 266)  coste     14.800    14.800
(  144, 306)  coste     4.200    4.200
(  145, 156)  coste     1.200    1.200
(  145, 267)  coste     3.000    3.000
(  145, 314)  coste     13.000    13.000
(  145, 361)  coste     4.300    4.300
(  146, 169)  coste     3.800    3.800
(  146, 186)  coste     4.600    4.600
(  146, 349)  coste     8.700    8.700
(  146, 470)  coste     9.700    9.700
(  147, 157)  coste     3.200    3.200
(  147, 240)  coste     1.300    1.300
(  147, 459)  coste     4.400    4.400
(  147, 484)  coste     4.000    4.000
(  148, 155)  coste     11.700    11.700
(  148, 219)  coste     6.700    6.700
(  148, 441)  coste     5.100    5.100
(  149, 228)  coste     5.800    5.800
(  149, 230)  coste     10.600    10.600
(  149, 337)  coste     0.300    0.300
(  149, 353)  coste     2.400    2.400
(  149, 361)  coste     5.800    5.800
(  149, 461)  coste     4.000    4.000
(  149, 462)  coste     1.700    1.700
(  149, 479)  coste     10.400    10.400
(  150, 159)  coste     7.600    7.600
(  150, 214)  coste     9.200    9.200
(  150, 275)  coste     8.200    8.200
(  150, 372)  coste     2.800    2.800
(  150, 384)  coste     8.800    8.800
(  150, 407)  coste     4.600    4.600
(  150, 469)  coste     5.300    5.300
(  151, 169)  coste     9.300    9.300
(  151, 191)  coste     5.700    5.700
(  151, 236)  coste     11.900    11.900
(  151, 279)  coste     8.600    8.600
(  151, 285)  coste     8.300    8.300
(  151, 337)  coste     5.700    5.700
(  151, 347)  coste     4.900    4.900
(  151, 460)  coste     4.600    4.600
(  152, 161)  coste     5.100    5.100
(  152, 183)  coste     6.300    6.300
(  152, 228)  coste     8.000    8.000
(  152, 315)  coste     6.000    6.000
(  152, 336)  coste     7.200    7.200
(  152, 353)  coste     4.600    4.600
(  152, 363)  coste     8.600    8.600
(  152, 375)  coste     9.600    9.600
(  152, 443)  coste     3.600    3.600
(  152, 483)  coste     5.700    5.700
(  153, 191)  coste     11.900    11.900
(  153, 200)  coste     4.600    4.600
(  154, 267)  coste     7.300    7.300
(  155, 177)  coste     5.500    5.500
(  155, 326)  coste     7.000    7.000
(  155, 357)  coste     4.000    4.000
(  155, 367)  coste     3.100    3.100
(  155, 404)  coste     10.500    10.500
(  155, 421)  coste     11.900    11.900
(  155, 454)  coste     4.200    4.200
(  156, 187)  coste     1.800    1.800
(  156, 199)  coste     2.400    2.400
(  156, 262)  coste     3.400    3.400
(  156, 283)  coste     3.600    3.600
(  156, 314)  coste     11.800    11.800
(  156, 409)  coste     6.700    6.700
(  156, 448)  coste     1.500    1.500
(  156, 484)  coste     4.100    4.100
(  156, 494)  coste     2.800    2.800
(  156, 496)  coste     7.800    7.800
(  157, 255)  coste     7.200    7.200
(  157, 309)  coste     8.900    8.900
(  157, 383)  coste     3.600    3.600
(  157, 438)  coste     2.700    2.700
(  158, 210)  coste     10.400    10.400
(  158, 216)  coste     10.000    10.000
(  158, 218)  coste     8.400    8.400
(  159, 184)  coste     13.100    13.100
(  159, 203)  coste     14.500    14.500
(  159, 252)  coste     2.300    2.300
(  159, 311)  coste     8.800    8.800
(  159, 324)  coste     5.900    5.900
(  159, 434)  coste     5.700    5.700
(  159, 435)  coste     8.400    8.400
(  159, 467)  coste     5.100    5.100
(  159, 489)  coste     3.700    3.700
(  160, 253)  coste     7.900    7.900
(  160, 256)  coste     7.000    7.000
(  160, 415)  coste     8.900    8.900
(  161, 209)  coste     3.200    3.200
(  161, 338)  coste     7.400    7.400
(  161, 367)  coste     6.900    6.900
(  161, 468)  coste     10.700    10.700
(  162, 327)  coste     3.000    3.000
(  162, 328)  coste     1.500    1.500
(  162, 357)  coste     4.800    4.800
(  162, 362)  coste     10.300    10.300
(  162, 372)  coste     4.500    4.500
(  162, 417)  coste     6.300    6.300
(  162, 442)  coste     9.500    9.500
(  162, 479)  coste     4.100    4.100
(  163, 172)  coste     7.600    7.600
(  163, 180)  coste     2.400    2.400
(  163, 255)  coste     10.100    10.100
(  163, 440)  coste     9.900    9.900
(  163, 464)  coste     8.400    8.400
(  164, 183)  coste     11.400    11.400
(  164, 304)  coste     2.200    2.200
(  164, 312)  coste     11.900    11.900
(  164, 368)  coste     2.800    2.800
(  164, 479)  coste     4.700    4.700
(  165, 175)  coste     7.900    7.900
(  165, 196)  coste     5.100    5.100
(  165, 210)  coste     11.700    11.700
(  165, 257)  coste     0.700    0.700
(  165, 291)  coste     7.400    7.400
(  165, 341)  coste     9.200    9.200
(  165, 489)  coste     2.600    2.600
(  165, 491)  coste     7.000    7.000
(  166, 176)  coste     9.400    9.400
(  166, 217)  coste     5.600    5.600
(  166, 219)  coste     16.000    16.000
(  166, 239)  coste     17.400    17.400
(  166, 349)  coste     7.900    7.900
(  166, 377)  coste     11.300    11.300
(  166, 459)  coste     6.900    6.900
(  167, 299)  coste     4.700    4.700
(  167, 433)  coste     7.700    7.700
(  168, 323)  coste     11.300    11.300
(  168, 381)  coste     7.200    7.200
(  168, 463)  coste     0.700    0.700
(  168, 473)  coste     6.400    6.400
(  168, 492)  coste     5.700    5.700
(  169, 210)  coste     1.900    1.900
(  169, 221)  coste     8.100    8.100
(  169, 266)  coste     9.000    9.000
(  169, 331)  coste     6.100    6.100
(  169, 476)  coste     8.800    8.800
(  170, 180)  coste     2.400    2.400
(  170, 196)  coste     2.700    2.700
(  170, 199)  coste     1.600    1.600
(  170, 310)  coste     9.600    9.600
(  170, 354)  coste     11.100    11.100
(  170, 396)  coste     9.000    9.000
(  170, 399)  coste     6.800    6.800
(  170, 405)  coste     2.100    2.100
(  170, 408)  coste     5.800    5.800
(  170, 460)  coste     8.500    8.500
(  171, 213)  coste     5.200    5.200
(  171, 223)  coste     1.900    1.900
(  171, 329)  coste     8.100    8.100
(  171, 362)  coste     7.400    7.400
(  171, 415)  coste     9.100    9.100
(  171, 499)  coste     7.200    7.200
(  172, 193)  coste     11.700    11.700
(  172, 284)  coste     10.900    10.900
(  173, 262)  coste     2.800    2.800
(  173, 279)  coste     10.300    10.300
(  173, 309)  coste     6.200    6.200
(  173, 363)  coste     6.700    6.700
(  173, 494)  coste     3.400    3.400
(  174, 222)  coste     5.900    5.900
(  174, 225)  coste     16.900    16.900
(  174, 494)  coste     15.800    15.800
(  175, 187)  coste     6.300    6.300
(  175, 256)  coste     3.400    3.400
(  175, 308)  coste     6.700    6.700
(  175, 363)  coste     10.600    10.600
